id,reference_outputs,outputs
9339e9aa-1241-4f6c-813f-3dcf25feb7e1,"{""deductible"": 15250.0, ""policyType"": ""Landlords"", ""namedInsured"": ""Villa Veedu LLC"", ""policyIssuer"": ""Kin Interinsurance Network"", ""policyNumber"": ""KIN-DP-FL-276812287"", ""effectiveDate"": ""2025-12-15"", ""premiumAmount"": 3133.21, ""coverageAmount"": 305000.0, ""expirationDate"": ""2026-12-15"", ""replacementCost"": 304833.19, ""insuranceCompany"": ""Kin Insurance Network Distributor, LLC (KIND)"", ""amountDueAtClosing"": 3133.21, ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""premiumCollectedAtEscrow"": true, ""hazardInsuranceAgentAddress"": {""city"": ""Chicago"", ""state"": ""IL"", ""street"": ""Merchandise Mart Plaza"", ""zipCode"": ""60654"", ""unitNumber"": ""Suite 910"", ""streetNumber"": ""222""}, ""renewalPolicyExpirationDate"": null, ""businessInterruptionInsuranceAmount"": 61000.0}","{""amountDueAtClosing"": 3133.21, ""businessInterruptionInsuranceAmount"": 61000, ""coverageAmount"": 305000, ""deductible"": 15250, ""effectiveDate"": ""2025-12-15"", ""expirationDate"": ""2026-12-15"", ""hazardInsuranceAgentAddress"": {""city"": ""Chicago"", ""state"": ""IL"", ""street"": ""Merchandise Mart Plaza"", ""streetNumber"": ""222"", ""unitNumber"": ""Suite 910"", ""zipCode"": ""60654""}, ""insuranceCompany"": ""Kin Interinsurance Network"", ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""namedInsured"": ""Megan Ramkumar, Villa Veedu LLC"", ""policyIssuer"": ""Kin Interinsurance Network"", ""policyNumber"": ""KIN-DP-FL-276812287"", ""policyType"": ""Landlords"", ""premiumAmount"": 3133.21, ""premiumCollectedAtEscrow"": true, ""renewalPolicyExpirationDate"": null, ""replacementCost"": 304833.19}"
957d11d6-80d2-4d08-9ae8-34e410125825,"{""deductible"": 2500.0, ""policyType"": ""Standard Dwelling"", ""namedInsured"": ""STRE LLC"", ""policyIssuer"": ""Fortegra Specialty Insurance Company"", ""policyNumber"": ""ELLC9157"", ""effectiveDate"": ""2025-12-17"", ""premiumAmount"": 1428.62, ""coverageAmount"": 190700.0, ""expirationDate"": ""2026-12-17"", ""replacementCost"": null, ""insuranceCompany"": ""Black Opal Insurance"", ""amountDueAtClosing"": 1428.62, ""mortgageeClauseAddress"": ""PO Box 390674 Minneapolis, MN 55439"", ""premiumCollectedAtEscrow"": true, ""hazardInsuranceAgentAddress"": {""city"": ""Orlando"", ""state"": ""FL"", ""street"": ""S. Orange Blossom Trail"", ""zipCode"": ""32839"", ""unitNumber"": ""#192"", ""streetNumber"": ""4530""}, ""renewalPolicyExpirationDate"": null, ""businessInterruptionInsuranceAmount"": 0.0}","{""amountDueAtClosing"": 1428.62, ""businessInterruptionInsuranceAmount"": null, ""coverageAmount"": 190700, ""deductible"": 2500, ""effectiveDate"": ""2025-12-17"", ""expirationDate"": ""2026-12-17"", ""hazardInsuranceAgentAddress"": {""city"": ""Orlando"", ""state"": ""FL"", ""street"": ""S. Orange Blossom Trail"", ""streetNumber"": ""4530"", ""unitNumber"": ""1192"", ""zipCode"": ""32839""}, ""insuranceCompany"": ""Black Opal Insurance"", ""mortgageeClauseAddress"": ""PO Box 390674 Minneapolis, MN 55439"", ""namedInsured"": ""STRE LLC"", ""policyIssuer"": ""Fortegra Specialty Insurance Company"", ""policyNumber"": ""ELLC9157"", ""policyType"": ""Builders Risk"", ""premiumAmount"": 1428.62, ""premiumCollectedAtEscrow"": true, ""renewalPolicyExpirationDate"": null, ""replacementCost"": null}"
96776326-8811-41d1-aa4b-0d2bc72b19c1,"{""deductible"": 3066.0, ""policyType"": ""Landlords"", ""namedInsured"": ""Tenmore Holdings, LLC"", ""policyIssuer"": ""State Farm Fire and Casualty Company"", ""policyNumber"": ""95-J1-K594-3"", ""effectiveDate"": ""2025-12-07"", ""premiumAmount"": 1044.0, ""coverageAmount"": 306600.0, ""expirationDate"": ""2026-12-07"", ""replacementCost"": null, ""insuranceCompany"": ""Samantha Ashlee Kennedy State Farm"", ""amountDueAtClosing"": 1044.0, ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""premiumCollectedAtEscrow"": true, ""hazardInsuranceAgentAddress"": {""city"": ""Crescent Springs"", ""state"": ""KY"", ""street"": ""Terry Ln"", ""zipCode"": ""41017"", ""unitNumber"": null, ""streetNumber"": ""327""}, ""renewalPolicyExpirationDate"": null, ""businessInterruptionInsuranceAmount"": 19800.0}","{""amountDueAtClosing"": 1044, ""businessInterruptionInsuranceAmount"": null, ""coverageAmount"": 306600, ""deductible"": 3066, ""effectiveDate"": ""2025-12-07"", ""expirationDate"": ""2026-12-07"", ""hazardInsuranceAgentAddress"": {""city"": ""Crescent Springs"", ""state"": ""KY"", ""street"": ""Terry Ln"", ""streetNumber"": ""327"", ""unitNumber"": null, ""zipCode"": ""41017""}, ""insuranceCompany"": ""State Farm Fire and Casualty Company"", ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""namedInsured"": ""Tenmore Holdings, LLC"", ""policyIssuer"": ""State Farm Fire and Casualty Company"", ""policyNumber"": ""95-J1-K594-3"", ""policyType"": ""Landlords"", ""premiumAmount"": 1044, ""premiumCollectedAtEscrow"": true, ""renewalPolicyExpirationDate"": null, ""replacementCost"": null}"
968bdcf9-ec97-4e4f-be99-5049d625ab30,"{""deductible"": 10000.0, ""policyType"": ""Landlords"", ""namedInsured"": ""MC 3315 Windy Royal LLC"", ""policyIssuer"": ""AmWINS"", ""policyNumber"": ""3250684"", ""effectiveDate"": ""2025-12-17"", ""premiumAmount"": 2559.57, ""coverageAmount"": 355000.0, ""expirationDate"": ""2026-12-17"", ""replacementCost"": null, ""insuranceCompany"": ""Goosehead Insurance"", ""amountDueAtClosing"": 2559.57, ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""premiumCollectedAtEscrow"": true, ""hazardInsuranceAgentAddress"": {""city"": ""Westlake"", ""state"": ""TX"", ""street"": ""Solana Blvd"", ""zipCode"": ""76262"", ""unitNumber"": ""Bldg 4, Ste 4500"", ""streetNumber"": ""1500""}, ""renewalPolicyExpirationDate"": null, ""businessInterruptionInsuranceAmount"": 18000.0}","{""amountDueAtClosing"": 2559.57, ""businessInterruptionInsuranceAmount"": 18000, ""coverageAmount"": 355000, ""deductible"": 17750, ""effectiveDate"": ""2025-12-17"", ""expirationDate"": ""2026-12-17"", ""hazardInsuranceAgentAddress"": {""city"": ""Washington"", ""state"": ""DC"", ""street"": ""Maine Ave SW"", ""streetNumber"": ""800"", ""unitNumber"": ""Ste 200"", ""zipCode"": ""20024""}, ""insuranceCompany"": ""Goosehead Insurance"", ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""namedInsured"": ""MC 3315 Windy Royal LLC"", ""policyIssuer"": ""AmWINS"", ""policyNumber"": ""3250684"", ""policyType"": ""Standard Dwelling"", ""premiumAmount"": 2559.57, ""premiumCollectedAtEscrow"": true, ""renewalPolicyExpirationDate"": null, ""replacementCost"": 355000}"
9db542b6-be80-41bf-8cf7-a7ebcf8f9185,"{""deductible"": 33750.0, ""policyType"": ""Landlords"", ""namedInsured"": ""RV Real Estate Holdings LLC"", ""policyIssuer"": ""Tower Hill Insurance Exchange"", ""policyNumber"": ""W027208560"", ""effectiveDate"": ""2025-12-12"", ""premiumAmount"": 4236.12, ""coverageAmount"": 675000.0, ""expirationDate"": ""2026-12-12"", ""replacementCost"": null, ""insuranceCompany"": ""Jaffe Tilchin Wealth Management, Inc."", ""amountDueAtClosing"": 0.0, ""mortgageeClauseAddress"": ""PO Box 390674 Minneapolis, MN 55439"", ""premiumCollectedAtEscrow"": false, ""hazardInsuranceAgentAddress"": {""city"": ""TAMPA"", ""state"": ""FL"", ""street"": ""NORTH FLORIDA AVENUE"", ""zipCode"": ""33613"", ""unitNumber"": null, ""streetNumber"": ""15350""}, ""renewalPolicyExpirationDate"": null, ""businessInterruptionInsuranceAmount"": 67500.0}","{""amountDueAtClosing"": 707.43, ""businessInterruptionInsuranceAmount"": 67500, ""coverageAmount"": 675000, ""deductible"": 2500, ""effectiveDate"": ""2025-12-12"", ""expirationDate"": ""2026-12-12"", ""hazardInsuranceAgentAddress"": {""city"": ""TAMPA"", ""state"": ""FL"", ""street"": ""NORTH FLORIDA AVENUE"", ""streetNumber"": ""15350"", ""unitNumber"": null, ""zipCode"": ""33613""}, ""insuranceCompany"": ""Tower Hill Insurance Exchange"", ""mortgageeClauseAddress"": ""PO Box 390674 Minneapolis, MN 55439"", ""namedInsured"": ""RV Real Estate Holdings LLC"", ""policyIssuer"": ""Tower Hill Insurance Exchange"", ""policyNumber"": ""W027208560"", ""policyType"": ""Landlords"", ""premiumAmount"": 4236.12, ""premiumCollectedAtEscrow"": true, ""renewalPolicyExpirationDate"": null, ""replacementCost"": null}"
a47e911f-528a-4211-8a4d-e29aa1e6f11d,"{""deductible"": 1000.0, ""policyType"": ""Landlords"", ""namedInsured"": ""NATERIN, LLC"", ""policyIssuer"": ""Foremost Insurance Company Grand Rapids, Michigan"", ""policyNumber"": ""381-5014464813-02"", ""effectiveDate"": ""2025-01-11"", ""premiumAmount"": 1893.0, ""coverageAmount"": 300300.0, ""expirationDate"": ""2026-01-11"", ""replacementCost"": 281490.0, ""insuranceCompany"": ""STEWARDSHIP INSURANCE LLC"", ""amountDueAtClosing"": 1893.0, ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""premiumCollectedAtEscrow"": true, ""hazardInsuranceAgentAddress"": {""city"": ""Carol Stream"", ""state"": ""IL"", ""street"": ""PO BOX"", ""zipCode"": ""60132"", ""unitNumber"": null, ""streetNumber"": ""0915""}, ""renewalPolicyExpirationDate"": ""2027-01-11"", ""businessInterruptionInsuranceAmount"": 50000.0}","{""amountDueAtClosing"": 1200.92, ""businessInterruptionInsuranceAmount"": 50000, ""coverageAmount"": 300300, ""deductible"": 1000, ""effectiveDate"": ""2025-01-11"", ""expirationDate"": ""2026-01-11"", ""hazardInsuranceAgentAddress"": {""city"": null, ""state"": null, ""street"": null, ""streetNumber"": null, ""unitNumber"": null, ""zipCode"": null}, ""insuranceCompany"": ""Foremost Insurance Company"", ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""namedInsured"": ""NATERIN, LLC"", ""policyIssuer"": ""Foremost Insurance Company Grand Rapids, Michigan NAIC# 11185"", ""policyNumber"": ""381-5014464813-02"", ""policyType"": ""Landlords"", ""premiumAmount"": 1869, ""premiumCollectedAtEscrow"": true, ""renewalPolicyExpirationDate"": ""2027-01-11"", ""replacementCost"": 281490}"
a549fc3d-0aa0-4e6c-93b9-51ec73a6f7e8,"{""deductible"": 1000.0, ""policyType"": ""Landlords"", ""namedInsured"": ""NATERIN, LLC"", ""policyIssuer"": ""Foremost Insurance Company"", ""policyNumber"": ""381-5016886773-02"", ""effectiveDate"": ""2025-08-02"", ""premiumAmount"": 2043.0, ""coverageAmount"": 287100.0, ""expirationDate"": ""2026-08-02"", ""replacementCost"": 286959.0, ""insuranceCompany"": ""STEWARDSHIP INSURANCE LLC"", ""amountDueAtClosing"": 1200.92, ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""premiumCollectedAtEscrow"": true, ""hazardInsuranceAgentAddress"": {""city"": ""Carol Stream"", ""state"": ""IL"", ""street"": ""PO Box"", ""zipCode"": ""60132"", ""unitNumber"": null, ""streetNumber"": ""0915""}, ""renewalPolicyExpirationDate"": null, ""businessInterruptionInsuranceAmount"": 48000.0}","{""amountDueAtClosing"": 1200.92, ""businessInterruptionInsuranceAmount"": 48000, ""coverageAmount"": 287100, ""deductible"": 1000, ""effectiveDate"": ""2025-08-02"", ""expirationDate"": ""2026-08-02"", ""hazardInsuranceAgentAddress"": {""city"": ""Carol Stream"", ""state"": ""IL"", ""street"": ""PO Box 0915"", ""streetNumber"": null, ""unitNumber"": null, ""zipCode"": ""60132-0915""}, ""insuranceCompany"": ""Foremost Insurance Group"", ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""namedInsured"": ""NATERIN, LLC"", ""policyIssuer"": ""Foremost Insurance Company"", ""policyNumber"": ""381-5016886773-02"", ""policyType"": ""Standard Dwelling"", ""premiumAmount"": 2043.0, ""premiumCollectedAtEscrow"": true, ""renewalPolicyExpirationDate"": null, ""replacementCost"": 286959}"
acc6f3da-cd6c-4104-965e-af5e0682d253,"{""deductible"": 34500.0, ""policyType"": ""Landlords"", ""namedInsured"": ""146 S BROADWAY LLC, MC 146 SA LLC, BG 146 SA LLC"", ""policyIssuer"": ""Certain Underwriters at Lloyd's"", ""policyNumber"": ""MPL-004632-00"", ""effectiveDate"": ""2025-12-16"", ""premiumAmount"": 4030.0, ""coverageAmount"": 690000.0, ""expirationDate"": ""2026-12-16"", ""replacementCost"": null, ""insuranceCompany"": ""Gonzalez & Company Insurance Agency, Inc."", ""amountDueAtClosing"": 0.0, ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""premiumCollectedAtEscrow"": false, ""hazardInsuranceAgentAddress"": {""city"": ""North Bergen"", ""state"": ""NJ"", ""street"": ""Kennedy Boulevard"", ""zipCode"": ""07047"", ""unitNumber"": ""Suite 200"", ""streetNumber"": ""5833""}, ""renewalPolicyExpirationDate"": null, ""businessInterruptionInsuranceAmount"": 100000.0}","{""amountDueAtClosing"": 4030, ""businessInterruptionInsuranceAmount"": 100000, ""coverageAmount"": 690000, ""deductible"": 34500, ""effectiveDate"": ""2025-12-16"", ""expirationDate"": ""2026-12-16"", ""hazardInsuranceAgentAddress"": {""city"": ""North Bergen"", ""state"": ""NJ"", ""street"": ""Kennedy Boulevard"", ""streetNumber"": ""5833"", ""unitNumber"": null, ""zipCode"": ""07047""}, ""insuranceCompany"": ""Underwriters at Lloyd's, London"", ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""namedInsured"": ""146 S BROADWAY LLC, MC 146 SA LLC, BG 146 SA LLC"", ""policyIssuer"": ""Underwriters at Lloyd's, London"", ""policyNumber"": ""MPL-004632-00"", ""policyType"": ""Standard Dwelling"", ""premiumAmount"": 4030, ""premiumCollectedAtEscrow"": true, ""renewalPolicyExpirationDate"": null, ""replacementCost"": null}"
ae6fec62-6396-4115-ba15-0604fe360cfe,"{""deductible"": 5000.0, ""policyType"": ""Builders Risk"", ""namedInsured"": ""Delnaz Shervanloo"", ""policyIssuer"": ""American Zurich Insurance Company"", ""policyNumber"": ""ER78271211"", ""effectiveDate"": ""2025-12-04"", ""premiumAmount"": 1786.0, ""coverageAmount"": 940000.0, ""expirationDate"": ""2026-12-04"", ""replacementCost"": null, ""insuranceCompany"": ""US ASSURE INSURANCE SERVICES OF FLORIDA, INC. D/B/A INLINK INSURANCE SERVICES"", ""amountDueAtClosing"": 1786.0, ""mortgageeClauseAddress"": ""PO Box 390674 Minneapolis, MN 55439"", ""premiumCollectedAtEscrow"": true, ""hazardInsuranceAgentAddress"": {""city"": ""JACKSONVILLE"", ""state"": ""FL"", ""street"": ""10197"", ""zipCode"": ""32247"", ""unitNumber"": null, ""streetNumber"": ""PO Box""}, ""renewalPolicyExpirationDate"": null, ""businessInterruptionInsuranceAmount"": 0.0}","{""amountDueAtClosing"": 1786, ""businessInterruptionInsuranceAmount"": null, ""coverageAmount"": 940000, ""deductible"": 5000, ""effectiveDate"": ""2025-12-04"", ""expirationDate"": ""2026-12-04"", ""hazardInsuranceAgentAddress"": {""city"": ""JACKSONVILLE"", ""state"": ""FL"", ""street"": ""P.O. BOX 10197"", ""streetNumber"": null, ""unitNumber"": null, ""zipCode"": ""32247-0197""}, ""insuranceCompany"": ""US ASSURE INSURANCE SERVICES OF FLORIDA, INC. D/B/A INLINK INSURANCE SERVICES"", ""mortgageeClauseAddress"": ""PO Box 390674 Minneapolis, MN 55439"", ""namedInsured"": ""Delnaz Shervanloo"", ""policyIssuer"": ""American Zurich Insurance Company"", ""policyNumber"": ""ER78271211"", ""policyType"": ""Builders Risk"", ""premiumAmount"": 1786, ""premiumCollectedAtEscrow"": true, ""renewalPolicyExpirationDate"": null, ""replacementCost"": null}"
b06435d6-7b77-4b1b-87a8-5fd0d447ceae,"{""deductible"": 10000.0, ""policyType"": ""Builders Risk"", ""namedInsured"": ""GCCL HOLDINGS LLC"", ""policyIssuer"": ""EVANSTON INSURANCE COMPANY"", ""policyNumber"": ""SHD00000958202"", ""effectiveDate"": ""2025-12-15"", ""premiumAmount"": 12058.16, ""coverageAmount"": 500000.0, ""expirationDate"": ""2026-12-15"", ""replacementCost"": 499345.0, ""insuranceCompany"": ""AMWINS ACCESS INSURANCE SERVICES LLC"", ""amountDueAtClosing"": 0.0, ""mortgageeClauseAddress"": ""PO Box 390674 Minneapolis, MN 55439"", ""premiumCollectedAtEscrow"": false, ""hazardInsuranceAgentAddress"": {""city"": ""CHARLOTTE"", ""state"": ""NC"", ""street"": ""PIEDMONT ROW DRIVE"", ""zipCode"": ""28210"", ""unitNumber"": ""Suite 600"", ""streetNumber"": ""4725""}, ""renewalPolicyExpirationDate"": null, ""businessInterruptionInsuranceAmount"": 0.0}","{""amountDueAtClosing"": 12450.05, ""businessInterruptionInsuranceAmount"": null, ""coverageAmount"": 500000, ""deductible"": 10000, ""effectiveDate"": ""2025-12-15"", ""expirationDate"": ""2026-12-15"", ""hazardInsuranceAgentAddress"": {""city"": ""CHARLOTTE"", ""state"": ""NC"", ""street"": ""PIEDMONT ROW DRIVE"", ""streetNumber"": ""4725"", ""unitNumber"": ""SUITE 600"", ""zipCode"": ""28210""}, ""insuranceCompany"": ""Evanston Insurance Company"", ""mortgageeClauseAddress"": ""PO Box 390674 Minneapolis, MN 55439"", ""namedInsured"": ""GCCL HOLDINGS LLC CHERYL LANKFORD"", ""policyIssuer"": ""Evanston Insurance Company"", ""policyNumber"": ""SHD00000958202"", ""policyType"": ""Builders Risk"", ""premiumAmount"": 12058.16, ""premiumCollectedAtEscrow"": true, ""renewalPolicyExpirationDate"": null, ""replacementCost"": 499345}"
b072662b-ffec-47f9-bf9d-eff4a0e0d0f1,"{""deductible"": 2555.0, ""policyType"": ""Landlords"", ""namedInsured"": ""NATERIN, LLC"", ""policyIssuer"": ""Foremost Insurance Company"", ""policyNumber"": ""381-5001229368-08"", ""effectiveDate"": ""2025-10-22"", ""premiumAmount"": 1423.0, ""coverageAmount"": 255500.0, ""expirationDate"": ""2026-10-22"", ""replacementCost"": 249000.0, ""insuranceCompany"": ""FARMERS INSURANCE GROUP"", ""amountDueAtClosing"": 0.0, ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""premiumCollectedAtEscrow"": false, ""hazardInsuranceAgentAddress"": {""city"": ""Mesa"", ""state"": ""AZ"", ""street"": ""E Falcon Dr"", ""zipCode"": ""85215"", ""unitNumber"": ""Ste 254"", ""streetNumber"": ""4711""}, ""renewalPolicyExpirationDate"": null, ""businessInterruptionInsuranceAmount"": 25550.0}","{""amountDueAtClosing"": 0, ""businessInterruptionInsuranceAmount"": 25550, ""coverageAmount"": 255500, ""deductible"": 2555, ""effectiveDate"": ""2025-10-22"", ""expirationDate"": ""2026-10-22"", ""hazardInsuranceAgentAddress"": {""city"": ""Mesa"", ""state"": ""AZ"", ""street"": ""E Falcon Dr"", ""streetNumber"": ""4711"", ""unitNumber"": ""STE 254"", ""zipCode"": ""85215""}, ""insuranceCompany"": ""Foremost Insurance Company"", ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""namedInsured"": ""NATERIN LLC"", ""policyIssuer"": ""Foremost Insurance Company"", ""policyNumber"": ""381-5001229368-08"", ""policyType"": ""Landlords"", ""premiumAmount"": 1423, ""premiumCollectedAtEscrow"": false, ""renewalPolicyExpirationDate"": null, ""replacementCost"": 249000}"
b266f57d-7468-40dc-8b1b-76419bd41567,"{""deductible"": 34900.0, ""policyType"": ""Landlords"", ""namedInsured"": ""LAROSSOV LLC"", ""policyIssuer"": ""American Modern Property and Casualty Insurance Company"", ""policyNumber"": ""105-633-866"", ""effectiveDate"": ""2025-12-17"", ""premiumAmount"": 1679.0, ""coverageAmount"": 349000.0, ""expirationDate"": ""2026-12-17"", ""replacementCost"": null, ""insuranceCompany"": ""EAST INSURANCE LLC"", ""amountDueAtClosing"": 1679.0, ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""premiumCollectedAtEscrow"": true, ""hazardInsuranceAgentAddress"": {""city"": ""NASHVILLE"", ""state"": ""TN"", ""street"": ""60037"", ""zipCode"": ""37206"", ""unitNumber"": null, ""streetNumber"": ""PO Box""}, ""renewalPolicyExpirationDate"": null, ""businessInterruptionInsuranceAmount"": 34900.0}","{""amountDueAtClosing"": 0, ""businessInterruptionInsuranceAmount"": 34900, ""coverageAmount"": 349000, ""deductible"": 5000, ""effectiveDate"": ""2025-12-17"", ""expirationDate"": ""2026-12-17"", ""hazardInsuranceAgentAddress"": {""city"": ""NASHVILLE"", ""state"": ""TN"", ""street"": ""PO BOX 60037"", ""streetNumber"": null, ""unitNumber"": null, ""zipCode"": ""37206""}, ""insuranceCompany"": ""American Modern Property and Casualty Insurance Company"", ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""namedInsured"": ""LAROSSOV LLC"", ""policyIssuer"": ""American Modern Property and Casualty Insurance Company"", ""policyNumber"": ""105-633-866"", ""policyType"": ""Landlords"", ""premiumAmount"": 1679.0, ""premiumCollectedAtEscrow"": false, ""renewalPolicyExpirationDate"": null, ""replacementCost"": 349000}"
b6d34fe7-56d1-41f4-8b21-84339a0a5e21,"{""deductible"": 2500.0, ""policyType"": ""Landlords"", ""namedInsured"": ""Home Upgrades LLC"", ""policyIssuer"": ""Tower Hill Prime Insurance Company"", ""policyNumber"": ""Y025765642"", ""effectiveDate"": ""2025-08-17"", ""premiumAmount"": 666.0, ""coverageAmount"": 235843.0, ""expirationDate"": ""2026-08-17"", ""replacementCost"": 241239.29, ""insuranceCompany"": ""Select Choice Insurance Group LLC"", ""amountDueAtClosing"": 0.0, ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""premiumCollectedAtEscrow"": false, ""hazardInsuranceAgentAddress"": {""city"": ""PHOENIX"", ""state"": ""AZ"", ""street"": ""E CAMELBACK ROAD"", ""zipCode"": ""85016"", ""unitNumber"": ""Suite 400"", ""streetNumber"": ""2325""}, ""renewalPolicyExpirationDate"": null, ""businessInterruptionInsuranceAmount"": 47169.0}","{""amountDueAtClosing"": 0, ""businessInterruptionInsuranceAmount"": 47169, ""coverageAmount"": 235843, ""deductible"": 2500, ""effectiveDate"": ""2025-08-17"", ""expirationDate"": ""2026-08-17"", ""hazardInsuranceAgentAddress"": {""city"": ""PHOENIX"", ""state"": ""AZ"", ""street"": ""E CAMELBACK ROAD"", ""streetNumber"": ""2325"", ""unitNumber"": ""#400"", ""zipCode"": ""85016""}, ""insuranceCompany"": ""Tower Hill Prime Insurance Company"", ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""namedInsured"": ""Home Upgrades LLC"", ""policyIssuer"": ""Tower Hill Prime Insurance Company"", ""policyNumber"": ""Y025765642"", ""policyType"": ""Landlords"", ""premiumAmount"": 666, ""premiumCollectedAtEscrow"": false, ""renewalPolicyExpirationDate"": null, ""replacementCost"": 241239.29}"
bb744bb9-32f1-468f-8b5c-2b563a0e3b52,"{""deductible"": 9752.0, ""policyType"": ""Landlords"", ""namedInsured"": ""MICHAEL WASEF, Vivid Homes LLC"", ""policyIssuer"": ""Safeco Insurance"", ""policyNumber"": ""OF3421015"", ""effectiveDate"": ""2025-12-08"", ""premiumAmount"": 3603.0, ""coverageAmount"": 487600.0, ""expirationDate"": ""2026-12-08"", ""replacementCost"": null, ""insuranceCompany"": ""COMPARION INS AGENCY LLC-BR"", ""amountDueAtClosing"": 3603.0, ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""premiumCollectedAtEscrow"": true, ""hazardInsuranceAgentAddress"": {""city"": ""BOSTON"", ""state"": ""MA"", ""street"": ""BERKELEY ST"", ""zipCode"": ""02116"", ""unitNumber"": ""MAIL STOP T18-A252"", ""streetNumber"": ""175""}, ""renewalPolicyExpirationDate"": null, ""businessInterruptionInsuranceAmount"": 48760.0}","{""amountDueAtClosing"": 3603.0, ""businessInterruptionInsuranceAmount"": 48760, ""coverageAmount"": 487600, ""deductible"": 9752, ""effectiveDate"": ""2025-12-08"", ""expirationDate"": ""2026-12-08"", ""hazardInsuranceAgentAddress"": {""city"": ""BOSTON"", ""state"": ""MA"", ""street"": ""BERKELEY ST"", ""streetNumber"": ""175"", ""unitNumber"": ""MAIL STOP T18-A252"", ""zipCode"": ""02116-5066""}, ""insuranceCompany"": ""Safeco Insurance"", ""mortgageeClauseAddress"": ""1000 2nd Ave, Suite 2500, Seattle, WA 98104"", ""namedInsured"": ""VIVID HOMES LLC"", ""policyIssuer"": ""Safeco Insurance Company of Indiana"", ""policyNumber"": ""OF3421015"", ""policyType"": ""Landlords"", ""premiumAmount"": 3603.0, ""premiumCollectedAtEscrow"": true, ""renewalPolicyExpirationDate"": null, ""replacementCost"": null}"
c093b859-4219-4bb4-8091-b2e5d8f5db12,"{""deductible"": 2500.0, ""policyType"": ""Builders Risk"", ""namedInsured"": ""DreamTeamOne, LLC"", ""policyIssuer"": ""American Zurich Insurance Company"", ""policyNumber"": ""ER78273900"", ""effectiveDate"": ""2025-12-12"", ""premiumAmount"": 3813.0, ""coverageAmount"": 627129.0, ""expirationDate"": ""2026-12-12"", ""replacementCost"": 426929.49, ""insuranceCompany"": ""US ASSURE INSURANCE"", ""amountDueAtClosing"": 3813.0, ""mortgageeClauseAddress"": ""PO Box 390674 Minneapolis, MN 55439"", ""premiumCollectedAtEscrow"": true, ""hazardInsuranceAgentAddress"": {""city"": ""Atlanta"", ""state"": ""GA"", ""street"": ""Box 931795"", ""zipCode"": ""31193"", ""unitNumber"": null, ""streetNumber"": ""PO""}, ""renewalPolicyExpirationDate"": null, ""businessInterruptionInsuranceAmount"": 0.0}","{""amountDueAtClosing"": 3813, ""businessInterruptionInsuranceAmount"": null, ""coverageAmount"": 627129, ""deductible"": 2500, ""effectiveDate"": ""2025-12-12"", ""expirationDate"": ""2026-12-12"", ""hazardInsuranceAgentAddress"": {""city"": ""JACKSONVILLE"", ""state"": ""FL"", ""street"": ""P.O. BOX 10197"", ""streetNumber"": null, ""unitNumber"": null, ""zipCode"": ""32247-0197""}, ""insuranceCompany"": ""American Zurich Insurance Company"", ""mortgageeClauseAddress"": ""PO Box 390674 Minneapolis, MN 55439"", ""namedInsured"": ""DreamTeamOne, LLC"", ""policyIssuer"": ""American Zurich Insurance Company"", ""policyNumber"": ""ER78273900"", ""policyType"": ""Builders Risk"", ""premiumAmount"": 3813, ""premiumCollectedAtEscrow"": true, ""renewalPolicyExpirationDate"": null, ""replacementCost"": 426929.49}"
